word	shaw	ipa	pos	var	confidence	notes
manicotti	𐑥𐑨𐑯𐑦𐑒𐑪𐑑𐑦	ˌmænɪˈkɒti	NN1	GenAm	97	shave_agrees
manioc	𐑥𐑨𐑯𐑦𐑪𐑒	ˈmæniˌɒk	NN1	GenAm	97	shave_agrees
manky	𐑥𐑨𐑙𐑒𐑦	ˈmæŋki	AJ0	RSSB	97	shave_agrees
mantic	𐑥𐑨𐑯𐑑𐑦𐑒	ˈmæntɪk	AJ0	RSSB	97	shave_agrees
marathi	𐑥𐑼𐑭𐑑𐑦	mərɑːti	NN1	RSSB	97	shave_agrees
marcel	𐑥𐑸𐑕𐑧𐑤	mɑːRsel	NN1	RSSB	97	shave_agrees
marchland	𐑥𐑸𐑗𐑤𐑨𐑯𐑛	ˈmɑːRtʃlænd	NN1	GenAm	97	shave_agrees
marchpane	𐑥𐑸𐑗𐑐𐑱𐑯	ˈmɑːRtʃpeɪn	NN1	GenAm	97	shave_agrees
marginalisation	𐑥𐑸𐑡𐑦𐑯𐑩𐑤𐑲𐑟𐑱𐑖𐑩𐑯	mɑːRdʒɪnəlaɪzeɪʃən	NN1	RSSB	97	shave_agrees
mariachi	𐑥𐑸𐑦𐑭𐑗𐑦	mɑːRiɑːtʃi	NN1	RSSB	97	shave_agrees
markovian	𐑥𐑸𐑒𐑴𐑝𐑦𐑩𐑯	mɑːRˈkoʊvi+ən	AJ0	GenAm	97	shave_agrees
markup	𐑥𐑸𐑒𐑳𐑐	mɑːRkʌp	NN1	RSSB	97	shave_agrees
marlite	𐑥𐑸𐑤𐑲𐑑	mɑːRlaɪt	NN1	RSSB	97	shave_agrees
masoretic	𐑥𐑨𐑕𐑼𐑧𐑑𐑦𐑒	mæsəretɪk	AJ0	RSSB	97	shave_agrees
masseter	𐑥𐑨𐑕𐑰𐑑𐑼	masiːtəR	NN1	RSSB	97	shave_agrees
masterwort	𐑥𐑭𐑕𐑑𐑼𐑢𐑼𐑑	mɑːstəRwəRt	NN1	RSSB	97	shave_agrees
mastic	𐑥𐑨𐑕𐑑𐑦𐑒	ˈmæstɪk	NN1	RSSB	97	shave_agrees
matchmaking	𐑥𐑨𐑗𐑥𐑱𐑒𐑦𐑙	ˈmætʃˌmeɪkɪŋ	NN1	RSSB	97	shave_agrees
matte	𐑥𐑨𐑑	mæt	AJ0	RSSB	97	shave_agrees
maundy	𐑥𐑷𐑯𐑛𐑦	ˈmɔːndi	NN1	RSSB	97	shave_agrees
maxilla	𐑥𐑨𐑒𐑕𐑦𐑤𐑩	mækˈsɪlə	NN1	RSSB	97	shave_agrees
mayhap	𐑥𐑱𐑣𐑨𐑐	ˈmeɪhæp	AV0	RSSB	97	shave_agrees
mazer	𐑥𐑱𐑟𐑼	meɪzəR	NN1	RSSB	97	shave_agrees
mealworm	𐑥𐑰𐑤𐑢𐑻𐑥	miːlwɜːRm	NN1	RSSB	97	shave_agrees
meatloaf	𐑥𐑰𐑑𐑤𐑴𐑓	ˈmiːtloʊf	NN1	GenAm	97	shave_agrees
meatman	𐑥𐑰𐑑𐑥𐑩𐑯	ˈmiːtmən	NN1	RSSB	97	shave_agrees
medevac	𐑥𐑧𐑛𐑦𐑝𐑨𐑒	ˈmedɪvæk	NN1	RSSB	97	shave_agrees
mediastinum	𐑥𐑰𐑛𐑦𐑩𐑕𐑑𐑲𐑯𐑩𐑥	ˌmiːdi+əˈstaɪnəm	NN1	RSSB	97	shave_agrees
medulla	𐑥𐑧𐑛𐑳𐑤𐑩	meˈdʌlə	NN1	RSSB	97	shave_agrees
meerkat	𐑥𐑽𐑒𐑨𐑑	ˈmɪərkæt	NN1	GenAm	97	shave_agrees
megabit	𐑥𐑧𐑜𐑩𐑚𐑦𐑑	ˈmeɡəbɪt	NN1	RSSB	97	shave_agrees
megadose	𐑥𐑧𐑜𐑩𐑛𐑴𐑕	meɡədəʊs	NN1	RSSB	97	shave_agrees
megahit	𐑥𐑧𐑜𐑩𐑣𐑦𐑑	ˈmeɡəhɪt	NN1	RSSB	97	shave_agrees
melanoma	𐑥𐑧𐑤𐑩𐑯𐑴𐑥𐑩	meləˈnoʊmə	NN1	RSSB	97	shave_agrees
melatonin	𐑥𐑧𐑤𐑩𐑑𐑴𐑯𐑦𐑯	ˌmeləˈtoʊnɪn	NN1	RSSB	97	shave_agrees
melilot	𐑥𐑧𐑤𐑦𐑤𐑪𐑑	ˈmelɪlɒt	NN1	RSSB	97	shave_agrees
melissa	𐑥𐑩𐑤𐑦𐑕𐑩	məˈlɪsə	NN1	RSSB	97	shave_agrees
melkite	𐑥𐑧𐑤𐑒𐑲𐑑	ˈmelkaɪt	NN1	GenAm	97	shave_agrees
menhir	𐑥𐑧𐑯𐑣𐑽	menhɪəR	NN1	RSSB	97	shave_agrees
mensch	𐑥𐑧𐑯𐑖	menʃ	NN1	RSSB	97	shave_agrees
mentum	𐑥𐑧𐑯𐑑𐑩𐑥	ˈmentəm	NN1	RSSB	97	shave_agrees
meritable	𐑥𐑧𐑮𐑦𐑑𐑩𐑚𐑩𐑤	merɪtəbəl	AJ0	RSSB	97	shave_agrees
meritless	𐑥𐑧𐑮𐑦𐑑𐑤𐑩𐑕	ˈmerɪtləs	AJ0	RSSB	97	shave_agrees
meronym	𐑥𐑧𐑮𐑩𐑯𐑦𐑥	merənɪm	NN1	RSSB	97	shave_agrees
mers	𐑥𐑻𐑟	mɜːRz	NN1	GenAm	97	shave_agrees
mesa	𐑥𐑱𐑕𐑩	ˈmeɪsə	NN1	RSSB	97	shave_agrees
mesomorph	𐑥𐑧𐑟𐑴𐑥𐑹𐑓	ˈmezoʊmɔːrf	NN1	GenAm	97	shave_agrees
mesquite	𐑥𐑧𐑕𐑒𐑰𐑑	mesˈkiːt	NN1	RSSB	97	shave_agrees
metabolite	𐑥𐑦𐑑𐑨𐑚𐑩𐑤𐑲𐑑	mɪˈtæbəlaɪt	NN1	RSSB	97	shave_agrees
metabolize	𐑥𐑦𐑑𐑨𐑚𐑩𐑤𐑲𐑟	mɪˈtæbəˌlaɪz	VVI	RSSB	97	shave_agrees
metacentre	𐑥𐑧𐑑𐑩𐑕𐑧𐑯𐑑𐑼	metəsentəR	NN1	RSSB	97	shave_agrees
metagenesis	𐑥𐑧𐑑𐑩𐑡𐑧𐑯𐑩𐑕𐑦𐑕	ˌmetəˈdʒenəsɪs	NN1	RSSB	97	shave_agrees
metaknowledge	𐑥𐑧𐑑𐑩𐑯𐑪𐑤𐑦𐑡	ˈmetəˌnɒlɪdʒ	NN1	RSSB	97	shave_agrees
metalloid	𐑥𐑧𐑑𐑩𐑤𐑶𐑛	ˈmetəlɔɪd	AJ0	RSSB	97	shave_agrees
metempsychosis	𐑥𐑧𐑑𐑩𐑥𐑕𐑲𐑒𐑴𐑕𐑦𐑕	metəmsaɪˈkəʊsɪs	NN1	RSSB	97	shave_agrees
metformin	𐑥𐑧𐑑𐑓𐑹𐑥𐑦𐑯	metˈfɔːRmɪn	NN1	GenAm	97	shave_agrees
methadone	𐑥𐑧𐑔𐑩𐑛𐑴𐑯	ˈmeθəˌdoʊn	NN1	GenAm	97	shave_agrees
methicillin	𐑥𐑧𐑔𐑦𐑕𐑦𐑤𐑦𐑯	ˌmeθɪˈsɪlɪn	NN1	RSSB	97	shave_agrees
methyldopa	𐑥𐑧𐑔𐑩𐑤𐑛𐑴𐑐𐑩	ˌmeθəlˈdoʊpə	NN1	GenAm	97	shave_agrees
methylphenidate	𐑥𐑧𐑔𐑩𐑤𐑓𐑧𐑯𐑦𐑛𐑱𐑑	ˌmeθəlˈfenɪˌdeɪt	NN1	RSSB	97	shave_agrees
methyltestosterone	𐑥𐑧𐑔𐑩𐑤𐑑𐑧𐑕𐑑𐑪𐑕𐑑𐑼𐑴𐑯	ˌmeθəlteˈstɒstəˌroʊn	NN1	GenAm	97	shave_agrees
metic	𐑥𐑧𐑑𐑦𐑒	ˈmetɪk	NN1	RSSB	97	shave_agrees
metonym	𐑥𐑧𐑑𐑩𐑯𐑦𐑥	ˈmetənɪm	NN1	RSSB	97	shave_agrees
metonymic	𐑥𐑧𐑑𐑩𐑯𐑦𐑥𐑦𐑒	ˌmetəˈnɪmɪk	AJ0	RSSB	97	shave_agrees
metrology	𐑥𐑧𐑑𐑮𐑪𐑤𐑩𐑡𐑦	meˈtrɒlədʒi	NN1	GenAm	97	shave_agrees
mexiletine	𐑥𐑧𐑒𐑕𐑦𐑤𐑩𐑑𐑰𐑯	mekˈsɪləˌtiːn	NN1	GenAm	97	shave_agrees
micelle	𐑥𐑲𐑕𐑧𐑤	maɪˈsel	NN1	RSSB	97	shave_agrees
micro	𐑥𐑲𐑒𐑮𐑴	ˈmaɪkroʊ	AJ0	GenAm	97	shave_agrees
microorganism	𐑥𐑲𐑒𐑮𐑴𐑹𐑜𐑩𐑯𐑦𐑟𐑩𐑥	ˌmaɪkroʊˈɔːRɡəˌnɪzəm	NN1	GenAm	97	shave_agrees
micropyle	𐑥𐑲𐑒𐑮𐑴𐑐𐑲𐑤	ˈmaɪkroʊˌpaɪl	NN1	GenAm	97	shave_agrees
micturate	𐑥𐑦𐑒𐑗𐑼𐑱𐑑	mɪktʃəreɪt	VVI	RSSB	97	shave_agrees
midazolam	𐑥𐑦𐑛𐑨𐑟𐑩𐑤𐑨𐑥	mɪˈdæzəˌlæm	NN1	GenAm	97	shave_agrees
miffed	𐑥𐑦𐑓𐑑	mɪft	AJ0	RSSB	97	shave_agrees
mil	𐑥𐑦𐑤	mɪl	NN1	RSSB	97	shave_agrees
millenarianism	𐑥𐑦𐑤𐑦𐑯𐑺𐑾𐑯𐑦𐑟𐑩𐑥	mɪlɪneərɪənɪzəm	NN1	RSSB	97	shave_agrees
milquetoast	𐑥𐑦𐑤𐑒𐑑𐑴𐑕𐑑	ˈmɪlkˌtoʊst	NN1	GenAm	97	shave_agrees
minah	𐑥𐑲𐑯𐑩	ˈmaɪnə	NN1	RSSB	97	shave_agrees
mindfuck	𐑥𐑲𐑯𐑛𐑓𐑳𐑒	maɪndfʌk	NN1	RSSB	97	shave_agrees
ming	𐑥𐑦𐑙	mɪŋ	NN1	RSSB	97	shave_agrees
minoan	𐑥𐑦𐑯𐑴𐑩𐑯	mɪˈnəʊən	AJ0	RSSB	97	shave_agrees
minoxidil	𐑥𐑦𐑯𐑪𐑒𐑕𐑦𐑛𐑦𐑤	mɪˈnɒksɪdɪl	NN1	RSSB	97	shave_agrees
minter	𐑥𐑦𐑯𐑑𐑼	ˈmɪntəR	NN1	GenAm	97	shave_agrees
minty	𐑥𐑦𐑯𐑑𐑦	ˈmɪnti	AJ0	GenAm	97	shave_agrees
miosis	𐑥𐑲𐑴𐑕𐑦𐑕	maɪˈoʊsɪs	NN1	GenAm	97	shave_agrees
miotic	𐑥𐑲𐑪𐑑𐑦𐑒	maɪˈɒtɪk	AJ0	RSSB	97	shave_agrees
misbeliever	𐑥𐑦𐑕𐑚𐑦𐑤𐑰𐑝𐑼	mɪsbɪˈliːvəR	NN1	GenAm	97	shave_agrees
miscreate	𐑥𐑦𐑕𐑒𐑮𐑦𐑱𐑑	mɪskrɪˈeɪt	VVI	RSSB	97	shave_agrees
misdo	𐑥𐑦𐑕𐑛𐑵	mɪsˈduː	VVI	RSSB	97	shave_agrees
mismatch	𐑥𐑦𐑕𐑥𐑨𐑗	ˈmɪsmætʃ	NN1	RSSB	97	shave_agrees
miso	𐑥𐑰𐑕𐑴	ˈmiːsoʊ	NN1	GenAm	97	shave_agrees
misremember	𐑥𐑦𐑕𐑮𐑦𐑥𐑧𐑥𐑚𐑼	mɪsrɪˈmembəR	VVI	GenAm	97	shave_agrees
misspeak	𐑥𐑦𐑕𐑕𐑐𐑰𐑒	mɪsˈspiːk	VVI	RSSB	97	shave_agrees
miter	𐑥𐑲𐑑𐑼	ˈmaɪtər	NN1	GenAm	97	shave_agrees
mizzenmast	𐑥𐑦𐑟𐑩𐑯𐑥𐑨𐑕𐑑	ˈmɪzənˌmæst	NN1	GenAm	97	shave_agrees
moa	𐑥𐑴𐑩	ˈməʊə	NN1	RSSB	97	shave_agrees
mobocracy	𐑥𐑪𐑚𐑪𐑒𐑮𐑩𐑕𐑦	mɒbɒkrəsi	NN1	RSSB	97	shave_agrees
mockingbird	𐑥𐑪𐑒𐑦𐑙𐑚𐑻𐑛	ˈmɒkɪŋˌbɜːRd	NN1	GenAm	97	shave_agrees
mohawk	𐑥𐑴𐑣𐑷𐑒	ˈmoʊhɔːk	NN1	RSSB	97	shave_agrees
moire	𐑥𐑢𐑸	mwɑːR	NN1	RSSB	97	shave_agrees
mojo	𐑥𐑴𐑡𐑴	ˈmoʊdʒoʊ	NN1	GenAm	97	shave_agrees
mol	𐑥𐑪𐑤	mol	NN1	GenAm	97	shave_agrees
mola	𐑥𐑴𐑤𐑩	ˈmoʊlə	NN1	GenAm	97	shave_agrees
molding	𐑥𐑴𐑤𐑛𐑦𐑙	ˈmoʊldɪŋ	NN1	GenAm	97	shave_agrees
molester	𐑥𐑩𐑤𐑧𐑕𐑑𐑼	məlestəR	NN1	RSSB	97	shave_agrees
mollie	𐑥𐑪𐑤𐑦	ˈmɒli	NN1	GenAm	97	shave_agrees
momma	𐑥𐑪𐑥𐑩	ˈmɒmə	NN1	GenAm	97	shave_agrees
moneywort	𐑥𐑳𐑯𐑦𐑢𐑼𐑑	mʌnɪwəRt	NN1	RSSB	97	shave_agrees
moniker	𐑥𐑪𐑯𐑦𐑒𐑼	ˈmɒnɪkəR	NN1	GenAm	97	shave_agrees
monkeypod	𐑥𐑳𐑙𐑒𐑦𐑐𐑪𐑛	ˈmʌŋkipɒd	NN1	RSSB	97	shave_agrees
monoamine	𐑥𐑪𐑯𐑴𐑱𐑥𐑰𐑯	mɒnəʊˈeɪmiːn	NN1	RSSB	97	shave_agrees
monoclonal	𐑥𐑪𐑯𐑩𐑒𐑤𐑴𐑯𐑩𐑤	ˌmɒnəˈkloʊnəl	AJ0	GenAm	97	shave_agrees
monocotyledon	𐑥𐑪𐑯𐑩𐑒𐑪𐑑𐑦𐑤𐑰𐑛𐑩𐑯	ˌmɒnəˌkɒtɪˈliːdən	NN1	RSSB	97	shave_agrees
monoculture	𐑥𐑪𐑯𐑩𐑒𐑳𐑤𐑗𐑼	mɒnəkʌltʃəR	NN1	RSSB	97	shave_agrees
monocycle	𐑥𐑪𐑯𐑴𐑕𐑲𐑒𐑩𐑤	ˈmɒnoʊˌsaɪkəl	NN1	GenAm	97	shave_agrees
monogenesis	𐑥𐑪𐑯𐑩𐑡𐑧𐑯𐑩𐑕𐑦𐑕	mɒnəˈdʒenəsɪs	NN1	RSSB	97	shave_agrees
monopsony	𐑥𐑩𐑯𐑪𐑐𐑕𐑩𐑯𐑦	məˈnɒpsəni	NN1	RSSB	97	shave_agrees
monotonic	𐑥𐑪𐑯𐑩𐑑𐑪𐑯𐑦𐑒	ˌmɒnəˈtɒnɪk	AJ0	GenAm	97	shave_agrees
monotreme	𐑥𐑪𐑯𐑩𐑑𐑮𐑰𐑥	mɒnətriːm	NN1	RSSB	97	shave_agrees
mons	𐑥𐑪𐑯𐑟	mɒnz	NN1	RSSB	97	shave_agrees
montane	𐑥𐑪𐑯𐑑𐑱𐑯	mɒnˈteɪn	AJ0	GenAm	97	shave_agrees
moonwalk	𐑥𐑵𐑯𐑢𐑷𐑒	ˈmuːnwɔːk	NN1	RSSB	97	shave_agrees
moonwort	𐑥𐑵𐑯𐑢𐑼𐑑	muːnwəRt	NN1	RSSB	97	shave_agrees
mopper	𐑥𐑪𐑐𐑼	ˈmɒpər	NN1	GenAm	97	shave_agrees
moralization	𐑥𐑪𐑮𐑩𐑤𐑲𐑟𐑱𐑖𐑩𐑯	mɒrəlaɪzeɪʃən	NN1	RSSB	97	shave_agrees
morel	𐑥𐑼𐑧𐑤	mərel	NN1	RSSB	97	shave_agrees
mortmain	𐑥𐑹𐑑𐑥𐑱𐑯	ˈmɔːRtmeɪn	NN1	GenAm	97	shave_agrees
mosh	𐑥𐑪𐑖	mɒʃ	VVI	RSSB	97	shave_agrees
mot	𐑥𐑴	məʊ	NN1	RSSB	97	shave_agrees
motherwort	𐑥𐑳𐑞𐑼𐑢𐑼𐑑	mʌðəRwəRt	NN1	RSSB	97	shave_agrees
motile	𐑥𐑴𐑑𐑲𐑤	ˈməʊtaɪl	AJ0	RSSB	97	shave_agrees
motional	𐑥𐑴𐑖𐑩𐑯𐑩𐑤	ˈməʊʃənəl	AJ0	RSSB	97	shave_agrees
moue	𐑥𐑵	muː	NN1	RSSB	97	shave_agrees
mouthbreeder	𐑥𐑬𐑔𐑚𐑮𐑰𐑛𐑼	ˈmaʊθˌbriːdəR	NN1	GenAm	97	shave_agrees
moxie	𐑥𐑪𐑒𐑕𐑦	ˈmɒksi	NN1	RSSB	97	shave_agrees
mucor	𐑥𐑿𐑒𐑼	mjuːkəR	NN1	RSSB	97	shave_agrees
mugwort	𐑥𐑳𐑜𐑢𐑼𐑑	mʌɡwəRt	NN1	RSSB	97	shave_agrees
multicolor	𐑥𐑳𐑤𐑑𐑦𐑒𐑳𐑤𐑼	mʌltɪkʌləR	AJ0	RSSB	97	shave_agrees
multicolored	𐑥𐑳𐑤𐑑𐑦𐑒𐑳𐑤𐑼𐑛	ˈmʌltɪˌkʌləRd	AJ0	GenAm	97	shave_agrees
multicultural	𐑥𐑳𐑤𐑑𐑦𐑒𐑳𐑤𐑗𐑼𐑩𐑤	mʌltikʌltʃərəl	AJ0	RSSB	97	shave_agrees
multilingual	𐑥𐑳𐑤𐑑𐑦𐑤𐑦𐑙𐑜𐑢𐑩𐑤	ˌmʌltiˈlɪŋɡwəl	AJ0	RSSB	97	shave_agrees
multiparous	𐑥𐑳𐑤𐑑𐑦𐑐𐑼𐑩𐑕	mʌltɪpərəs	AJ0	RSSB	97	shave_agrees
multiracial	𐑥𐑳𐑤𐑑𐑦𐑮𐑱𐑖𐑩𐑤	mʌltireɪʃəl	AJ0	RSSB	97	shave_agrees
mumpsimus	𐑥𐑳𐑥𐑐𐑕𐑦𐑥𐑩𐑕	ˈmʌmpsɪməs	NN1	GenAm	97	shave_agrees
mung	𐑥𐑳𐑙	mʌŋ	NN1	RSSB	97	shave_agrees
muntjac	𐑥𐑳𐑯𐑑𐑡𐑨𐑒	ˈmʌntdʒæk	NN1	RSSB	97	shave_agrees
muon	𐑥𐑿𐑪𐑯	ˈmjuːɒn	NN1	RSSB	97	shave_agrees
murine	𐑥𐑘𐑫𐑼𐑲𐑯	mjʊəraɪn	AJ0	RSSB	97	shave_agrees
muscat	𐑥𐑳𐑕𐑒𐑨𐑑	ˈmʌskæt	NN1	RSSB	97	shave_agrees
musette	𐑥𐑿𐑟𐑧𐑑	mjuːˈzet	NN1	RSSB	97	shave_agrees
musicology	𐑥𐑿𐑟𐑦𐑒𐑪𐑤𐑩𐑡𐑦	mjuːzɪˈkɒlədʒi	NN1	RSSB	97	shave_agrees
muslimah	𐑥𐑫𐑟𐑤𐑦𐑥𐑩	ˈmʊzlɪmə	NN1	RSSB	97	shave_agrees
mutagen	𐑥𐑿𐑑𐑩𐑡𐑩𐑯	ˈmjuːtədʒən	NN1	RSSB	97	shave_agrees
mutualism	𐑥𐑿𐑗𐑫𐑩𐑤𐑦𐑟𐑩𐑥	ˈmjuːtʃʊəˌlɪzəm	NN1	RSSB	97	shave_agrees
muumuu	𐑥𐑵𐑥𐑵	ˈmuːmuː	NN1	RSSB	97	shave_agrees
myalgic	𐑥𐑲𐑨𐑤𐑡𐑦𐑒	maɪˈældʒɪk	AJ0	RSSB	97	shave_agrees
mycosis	𐑥𐑲𐑒𐑴𐑕𐑦𐑕	maɪˈkoʊsɪs	NN1	GenAm	97	shave_agrees
myelin	𐑥𐑲𐑩𐑤𐑦𐑯	ˈmaɪəlɪn	NN1	RSSB	97	shave_agrees
myiasis	𐑥𐑲𐑲𐑩𐑕𐑦𐑕	maɪˈaɪ+əsɪs	NN1	RSSB	97	shave_agrees
mylar	𐑥𐑲𐑤𐑸	ˈmaɪlɑːR	NN1	GenAm	97	shave_agrees
myocardial	𐑥𐑲𐑴𐑒𐑸𐑛𐑦𐑩𐑤	maɪoʊˈkɑːRdi+əl	AJ0	GenAm	97	shave_agrees
myology	𐑥𐑲𐑪𐑤𐑩𐑡𐑦	maɪˈɒlədʒi	NN1	RSSB	97	shave_agrees
myoma	𐑥𐑲𐑴𐑥𐑩	maɪˈoʊmə	NN1	GenAm	97	shave_agrees
myotomy	𐑥𐑲𐑪𐑑𐑩𐑥𐑦	maɪˈɒtəmi	NN1	GenAm	97	shave_agrees
mythic	𐑥𐑦𐑔𐑦𐑒	ˈmɪθɪk	AJ0	RSSB	97	shave_agrees
mythicize	𐑥𐑦𐑔𐑦𐑕𐑲𐑟	ˈmɪθɪˌsaɪz	VVI	RSSB	97	shave_agrees
mythologize	𐑥𐑦𐑔𐑪𐑤𐑩𐑡𐑲𐑟	mɪˈθɒlədʒaɪz	VVI	RSSB	97	shave_agrees
nailer	𐑯𐑱𐑤𐑼	ˈneɪləR	NN1	GenAm	97	shave_agrees
naloxone	𐑯𐑩𐑤𐑪𐑒𐑕𐑴𐑯	nəˈlɒkˌsoʊn	NN1	GenAm	97	shave_agrees
naltrexone	𐑯𐑨𐑤𐑑𐑮𐑧𐑒𐑕𐑴𐑯	nælˈtrekˌsoʊn	NN1	GenAm	97	shave_agrees
nandrolone	𐑯𐑨𐑯𐑛𐑮𐑩𐑤𐑴𐑯	ˈnændrəˌloʊn	NN1	GenAm	97	shave_agrees
narcissistic	𐑯𐑸𐑕𐑦𐑕𐑦𐑕𐑑𐑦𐑒	ˌnɑːRsɪˈsɪstɪk	AJ0	GenAm	97	shave_agrees
narcosis	𐑯𐑸𐑒𐑴𐑕𐑦𐑕	nɑːRˈkoʊsɪs	NN1	GenAm	97	shave_agrees
nasally	𐑯𐑱𐑟𐑩𐑤𐑦	ˈneɪzəli	AV0	RSSB	97	shave_agrees
natation	𐑯𐑨𐑑𐑱𐑖𐑩𐑯	næteɪʃən	NN1	RSSB	97	shave_agrees
navajo	𐑯𐑨𐑝𐑩𐑣𐑴	ˈnævəhoʊ	NN1	GenAm	97	shave_agrees
naze	𐑯𐑱𐑟	neɪz	NN1	RSSB	97	shave_agrees
neb	𐑯𐑧𐑚	neb	NN1	RSSB	97	shave_agrees
nebbish	𐑯𐑧𐑚𐑦𐑖	ˈnebɪʃ	NN1	RSSB	97	shave_agrees
nebule	𐑯𐑧𐑚𐑿𐑤	ˈnebjuːl	NN1	RSSB	97	shave_agrees
nebulously	𐑯𐑧𐑚𐑘𐑩𐑤𐑩𐑕𐑤𐑦	ˈnebjələsli	AV0	RSSB	97	shave_agrees
neckless	𐑯𐑧𐑒𐑤𐑩𐑕	ˈnekləs	AJ0	RSSB	97	shave_agrees
necrology	𐑯𐑧𐑒𐑮𐑪𐑤𐑩𐑡𐑦	nekrɒlədʒi	NN1	RSSB	97	shave_agrees
necrolysis	𐑯𐑧𐑒𐑮𐑪𐑤𐑦𐑕𐑦𐑕	neˈkrɒlɪsɪs	NN1	RSSB	97	shave_agrees
necrophilia	𐑯𐑧𐑒𐑮𐑴𐑓𐑦𐑤𐑦𐑩	nekroʊˈfɪli+ə	NN1	GenAm	97	shave_agrees
necropsy	𐑯𐑧𐑒𐑮𐑪𐑐𐑕𐑦	ˈnekrɒpsi	NN1	GenAm	97	shave_agrees
neediness	𐑯𐑰𐑛𐑦𐑯𐑩𐑕	ˈniːdinəs	NN1	RSSB	97	shave_agrees
neo	𐑯𐑰𐑴	ˈniːəʊ	AJ0	RSSB	97	shave_agrees
neonate	𐑯𐑰𐑴𐑯𐑱𐑑	ˈniːoʊneɪt	NN1	GenAm	97	shave_agrees
neotenous	𐑯𐑦𐑪𐑑𐑩𐑯𐑩𐑕	niˈɒtənəs	AJ0	RSSB	97	shave_agrees
neoteny	𐑯𐑦𐑪𐑑𐑩𐑯𐑦	niˈɒtəni	NN1	RSSB	97	shave_agrees
neuroanatomy	𐑯𐑘𐑫𐑼𐑴𐑩𐑯𐑨𐑑𐑩𐑥𐑦	njʊərəʊənatəmi	NN1	RSSB	97	shave_agrees
neutrino	𐑯𐑿𐑑𐑮𐑰𐑯𐑴	njuːˈtriːnoʊ	NN1	GenAm	97	shave_agrees
newbie	𐑯𐑿𐑚𐑦	ˈnjuːbi	NN1	RSSB	97	shave_agrees
nicaean	𐑯𐑲𐑕𐑦𐑩𐑯	naɪˈsi+ən	AJ0	RSSB	97	shave_agrees
nicene	𐑯𐑲𐑕𐑰𐑯	ˈnaɪsiːn	AJ0	RSSB	97	shave_agrees
nictate	𐑯𐑦𐑒𐑑𐑱𐑑	nɪkˈteɪt	VVI	RSSB	97	shave_agrees
nictation	𐑯𐑦𐑒𐑑𐑱𐑖𐑩𐑯	nɪˈkteɪʃən	NN1	RSSB	97	shave_agrees
nictitate	𐑯𐑦𐑒𐑑𐑦𐑑𐑱𐑑	ˈnɪktɪteɪt	VVI	RSSB	97	shave_agrees
nictitation	𐑯𐑦𐑒𐑑𐑦𐑑𐑱𐑖𐑩𐑯	nɪktɪˈteɪʃən	NN1	RSSB	97	shave_agrees
nighthawk	𐑯𐑲𐑑𐑣𐑷𐑒	ˈnaɪthɔːk	NN1	RSSB	97	shave_agrees
nighttime	𐑯𐑲𐑑𐑑𐑲𐑥	ˈnaɪtˌtaɪm	NN1	RSSB	97	shave_agrees
nim	𐑯𐑦𐑥	nɪm	NN1	RSSB	97	shave_agrees
nimby	𐑯𐑦𐑥𐑚𐑦	ˈnɪmbi	NN1	RSSB	97	shave_agrees
niner	𐑯𐑲𐑯𐑼	naɪnəR	NN1	RSSB	97	shave_agrees
ninja	𐑯𐑦𐑯𐑡𐑩	ˈnɪndʒə	NN1	RSSB	97	shave_agrees
nisei	𐑯𐑦𐑕𐑱	ˈniseɪ	NN1	RSSB	97	shave_agrees
nitride	𐑯𐑲𐑑𐑮𐑲𐑛	ˈnaɪtraɪd	NN1	RSSB	97	shave_agrees
nitrite	𐑯𐑲𐑑𐑮𐑲𐑑	ˈnaɪtraɪt	NN1	RSSB	97	shave_agrees
noctiluca	𐑯𐑪𐑒𐑑𐑦𐑤𐑵𐑒𐑩	ˌnɒktɪˈluːkə	NN1	RSSB	97	shave_agrees
noesis	𐑯𐑴𐑰𐑕𐑦𐑕	noʊˈiːsɪs	NN1	GenAm	97	shave_agrees
noetic	𐑯𐑴𐑧𐑑𐑦𐑒	noʊˈetɪk	AJ0	GenAm	97	shave_agrees
nombril	𐑯𐑪𐑥𐑚𐑮𐑦𐑤	ˈnɒmbrɪl	NN1	RSSB	97	shave_agrees
nonagon	𐑯𐑪𐑯𐑩𐑜𐑪𐑯	ˈnɒnəɡɒn	NN1	GenAm	97	shave_agrees
nonclassical	𐑯𐑪𐑯𐑒𐑤𐑨𐑕𐑦𐑒𐑩𐑤	nɒnˈklæsɪkəl	AJ0	GenAm	97	shave_agrees
nonfat	𐑯𐑪𐑯𐑓𐑨𐑑	nɒnˈfæt	AJ0	GenAm	97	shave_agrees
nonliterary	𐑯𐑪𐑯𐑤𐑦𐑑𐑼𐑼𐑦	nɒnlɪtərəri	AJ0	RSSB	97	shave_agrees
nonperson	𐑯𐑪𐑯𐑐𐑻𐑕𐑩𐑯	nɒnpɜːRsən	NN1	RSSB	97	shave_agrees
nopal	𐑯𐑴𐑐𐑩𐑤	ˈnəʊpəl	NN1	RSSB	97	shave_agrees
noradrenaline	𐑯𐑹𐑩𐑛𐑮𐑧𐑯𐑩𐑤𐑦𐑯	nɔːrədrenəlɪn	NN1	RSSB	97	shave_agrees
noria	𐑯𐑹𐑦𐑩	ˈnɔːRi+ə	NN1	GenAm	97	shave_agrees
