word	pos	var	shaw	ipa	confidence	source	status	readlex_var	shaw_override	pos_override	var_override	verdict	notes
interior	AJ0	GenAm	𐑦𐑯𐑑𐑦𐑮𐑦𐑼	ɪnˈtɪriəR	89	wordnet	supplement						
interior	AJ0	GenAm	𐑦𐑯𐑑𐑦𐑮𐑦𐑼	ɪnˈtɪriəR	89	wiktionary	supplement						
interior	AJ0	RSSB	𐑦𐑯𐑑𐑽𐑰𐑼	ɪntɪəriːəR	5	wordnet	supplement						ml_disagrees:𐑦𐑯𐑑𐑽𐑦𐑼; shave_says:𐑦𐑯𐑑𐑽𐑽
interior	NN1	GenAm	𐑦𐑯𐑑𐑦𐑮𐑦𐑼	ɪnˈtɪriəR	89	wordnet	supplement						
interior	NN1	GenAm	𐑦𐑯𐑑𐑦𐑮𐑦𐑼	ɪnˈtɪriəR	89	wiktionary	supplement						
interior	NN1	RSSB	𐑦𐑯𐑑𐑽𐑰𐑼	ɪntɪəriːəR	5	wordnet	supplement						ml_disagrees:𐑦𐑯𐑑𐑽𐑦𐑼; shave_says:𐑦𐑯𐑑𐑽𐑽
interior Mexican	AJ0	GenAm	𐑦𐑯𐑑𐑦𐑮𐑦𐑼 𐑥𐑧𐑒𐑕𐑩𐑒𐑩𐑯	ɪnˌtɪriər ˈmeksəkən	89	wiktionary	new						
interior Mexican	AJ0	RSSB	𐑦𐑯𐑑𐑽𐑽 𐑥𐑧𐑒𐑕𐑦𐑒𐑩𐑯	ɪntɪərɪəR ˈmeksɪkən	89	wiktionary	new						
interlacustrine	AJ0	RRP	𐑦𐑯𐑑𐑼𐑤𐑨𐑒𐑳𐑕𐑑𐑮𐑲𐑯	ɪntəRlækʌstraɪn	89	wiktionary	new						
interlacustrine	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑤𐑼𐑒𐑳𐑕𐑑𐑮𐑦𐑯	ɪntəRləRkʌstrɪn	89	wiktionary	new						
Interlaken	NP0	CotCaught	𐑦𐑯𐑑𐑼𐑤𐑷𐑒𐑩𐑯	ˈɪntəRˌlɒkən	89	wiktionary	new						cot-caught variant of GenAm 𐑦𐑯𐑑𐑼𐑤𐑪𐑒𐑩𐑯
Interlaken	NP0	GenAm	𐑦𐑯𐑑𐑼𐑤𐑪𐑒𐑩𐑯	ˈɪntəRˌlɒkən	89	wiktionary	new						
Interlaken	NP0	RSSB	𐑦𐑯𐑑𐑼𐑤𐑭𐑒𐑩𐑯	ɪntəRlɑːkən	89	wiktionary	new						
interlanguage	NN1	GenAm	𐑦𐑯𐑑𐑻𐑤𐑨𐑙𐑜𐑢𐑦𐑡	ɪnˈtɜːRˈlæŋɡwɪdʒ	89	wordnet	new						
interlanguage	NN1	GenAm	𐑦𐑯𐑑𐑻𐑤𐑨𐑙𐑜𐑢𐑦𐑡	ɪnˈtɜːRˈlæŋɡwɪdʒ	89	wiktionary	new						
interleaf	NN1	RRP	𐑦𐑯𐑑𐑼𐑤𐑰𐑓	ˈɪntəRliːf	89	wiktionary+wordnet	new						
interleaf	VVI	RSSB	𐑦𐑯𐑑𐑼𐑤𐑰𐑓	ɪntəRliːf	89	wiktionary	new						
interlocutor	NN1	CotCaught	𐑦𐑯𐑑𐑼𐑤𐑷𐑒𐑩𐑑𐑼	ˌɪntərˈlɒkətər	89	wiktionary	supplement						cot-caught variant of GenAm 𐑦𐑯𐑑𐑼𐑤𐑪𐑒𐑩𐑑𐑼
interlocutor	NN1	CotCaught	𐑦𐑯𐑑𐑼𐑤𐑷𐑒𐑘𐑫𐑑𐑼	ˌɪntərˈlɒkjutər	89	wiktionary	supplement						cot-caught variant of GenAm 𐑦𐑯𐑑𐑼𐑤𐑪𐑒𐑘𐑫𐑑𐑼
interlocutor	NN1	GenAm	𐑦𐑯𐑑𐑼𐑤𐑪𐑒𐑩𐑑𐑼	ˌɪntərˈlɒkətər	89	wiktionary	supplement						
interlocutor	NN1	GenAm	𐑦𐑯𐑑𐑼𐑤𐑪𐑒𐑘𐑫𐑑𐑼	ˌɪntərˈlɒkjutər	89	wiktionary	supplement						
interlocutor	NN1	RSSB	𐑦𐑯𐑑𐑼𐑤𐑪𐑒𐑘𐑼𐑑𐑼	ɪntəRlɒkjəRtəR	89	wiktionary	supplement						
interlope	VVI	RRP	𐑦𐑯𐑑𐑼𐑤𐑴𐑐	ɪntəRləʊp	89	wiktionary	new						
Intermarium	NP0	GenAm	𐑦𐑯𐑑𐑼𐑥𐑧𐑮𐑦𐑩𐑥	ˌɪntəRˈmeriəm	89	wiktionary	new						
Intermarium	NP0	RSSB	𐑦𐑯𐑑𐑼𐑥𐑺𐑦𐑩𐑥	ɪntəRmeəriəm	89	wiktionary	new						
intermeddle	VVI	RRP	𐑦𐑯𐑑𐑼𐑥𐑧𐑛𐑩𐑤	ɪntəRmedəl	89	wiktionary	new						
intermediacy	NN1	GenAm	𐑦𐑯𐑑𐑼𐑥𐑦𐑛𐑦𐑩𐑕𐑦	ɪntəRˈmidiəsi	89	wiktionary	new						
intermediacy	NN1	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑾𐑕𐑦	ɪntəRmiːdɪəsi	89	wiktionary	new						
intermediarily	AV0	RRP	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑦𐑧𐑮𐑦𐑤𐑦	ɪntərmiːdierɪli	89	wiktionary	new						
intermediarily	AV0	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑦𐑨𐑮𐑦𐑤𐑦	ɪntərmiːdiærɪli	89	wiktionary	new						
intermediary	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑥𐑦𐑛𐑦𐑧𐑮𐑦	ˌɪntəRˈmidiˌeri	89	wiktionary	supplement						
intermediary	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑦𐑼𐑦	ɪntərmiːdiəri	89	wiktionary	supplement						
intermediary	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑘𐑼𐑦	ɪntərmiːdjəri	89	wiktionary	supplement						
intermediary	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑡𐑼𐑦	ɪntərmiːdʒəri	89	wiktionary	supplement						
intermediary	NN1	GenAm	𐑦𐑯𐑑𐑼𐑥𐑦𐑛𐑦𐑧𐑮𐑦	ˌɪntəRˈmidiˌeri	89	wiktionary	supplement						
intermediary	NN1	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑦𐑼𐑦	ɪntərmiːdiəri	89	wiktionary	supplement						
intermediary	NN1	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑘𐑼𐑦	ɪntərmiːdjəri	89	wiktionary	supplement						
intermediary	NN1	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑡𐑼𐑦	ɪntərmiːdʒəri	89	wiktionary	supplement						
intermediate	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑥𐑦𐑛𐑦𐑩𐑑	ɪntəRmidiət	89	wordnet	supplement						
intermediate	NN1	RSSB	𐑦𐑯𐑑𐑼𐑥𐑦𐑛𐑦𐑩𐑑	ɪntəRmidiət	89	wordnet	supplement						
intermediate	VVI	RSSB	𐑦𐑯𐑑𐑼𐑥𐑦𐑛𐑦𐑩𐑑	ɪntəRmidiət	89	wordnet	supplement						
intermediates	NN1	GenAm	𐑦𐑯𐑑𐑼𐑥𐑦𐑛𐑦𐑩𐑑𐑕	ɪntəRˈmidiəts	89	wiktionary	supplement						
intermediatory	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑾𐑑𐑼𐑦	ɪntəRmiːdɪətərɪ	89	wiktionary	new						
intermediatory	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑥𐑰𐑛𐑾𐑑𐑮𐑦	ɪntəRmiːdɪətri	89	wiktionary	new						
intermit	VVI	RRP	𐑦𐑯𐑑𐑼𐑥𐑦𐑑	ɪntəRmɪt	89	wiktionary+wordnet	new						
internally displaced person	NN1	RRP	𐑦𐑯𐑑𐑻𐑯𐑩𐑤𐑦 𐑛𐑦𐑕𐑐𐑤𐑱𐑕𐑑 𐑐𐑻𐑕𐑩𐑯	ɪntɜːRnəli dɪsˌpleɪst pɜːRsən	89	wiktionary	new						
internarial	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑯𐑧𐑮𐑦𐑩𐑤	ˌɪntəRˈneriəl	89	wiktionary	new						
internarial	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑯𐑺𐑦𐑩𐑤	ɪntəRneəriəl	89	wiktionary	new						
international	AJ0	GenAm	𐑦𐑑𐑼𐑯𐑨𐑖𐑩𐑯𐑩𐑤	ˌɪtəRˈnæʃənəl	89	wiktionary	supplement						
international	AJ0	RRP	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑯𐑤	ɪntəRnæʃnl	89	wordnet	supplement						
international	NN1	GenAm	𐑦𐑑𐑼𐑯𐑨𐑖𐑩𐑯𐑩𐑤	ˌɪtəRˈnæʃənəl	89	wiktionary	supplement						
international	NN1	RRP	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑯𐑤	ɪntəRnæʃnl	89	wordnet	supplement						
International Phonetic Alphabet	NP0	RRP	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑩𐑯𐑩𐑤 𐑓𐑩𐑯𐑧𐑑𐑦𐑒 𐑨𐑤𐑓𐑩𐑚𐑧𐑑	ɪntəRnæʃənəl fəˈnetɪk ˈælfəˌbet	89	wiktionary	new						
internationalization	NN1	GenAm	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑩𐑯𐑩𐑤𐑩𐑟𐑱𐑖𐑩𐑯	ɪntəRˌnæʃənələˈzeɪʃən	89	wiktionary	supplement						
internationalization	NN1	RRP	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑯𐑤𐑩𐑟𐑱𐑖𐑩𐑯	ɪntəRnæʃnləzeɪʃən	89	wordnet	supplement						
internationalization	NN1	RSSB	𐑦𐑯𐑑𐑼𐑯𐑨𐑖𐑼𐑯𐑩𐑤𐑩𐑟𐑱𐑖𐑩𐑯	ɪntəRnæʃəRnələzeɪʃən	89	wiktionary	supplement						
internecine	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑯𐑧𐑕𐑦𐑯	ˌɪntəRˈnesin	89	wordnet	supplement						
internecine	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑯𐑧𐑕𐑦𐑯	ˌɪntəRˈnesin	89	wiktionary	supplement						
internecine	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑯𐑦𐑕𐑦𐑯	ˌɪntəRˈnisin	89	wiktionary	supplement						
internecine	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑯𐑧𐑕𐑩𐑯	ˌɪntəRˈnesən	89	wiktionary	supplement						
internecion	NN1	GenAm	𐑦𐑯𐑑𐑼𐑯𐑦𐑖𐑩𐑯	ˌɪntəRˈniʃən	89	wiktionary	new						
internecion	NN1	RSSB	𐑦𐑯𐑑𐑼𐑯𐑰𐑖𐑩𐑯	ɪntəRniːʃən	89	wiktionary	new						
internet	NN1	GenAm	𐑦𐑑𐑼𐑯𐑧𐑑	ˈɪtəRˌnet	89	wordnet	supplement						
Internet	NP0	GenAm	𐑦𐑑𐑼𐑯𐑧𐑑	ˈɪtəRˌnet	89	wiktionary	supplement						
internet brigade	NP0	RRP	𐑦𐑯𐑑𐑼𐑯𐑧𐑑 𐑚𐑮𐑦𐑜𐑱𐑛	ɪntəRnet brɪɡeɪd	89	wiktionary	new						
internetted	AJ0	RRP	𐑦𐑯𐑑𐑼𐑯𐑧𐑑𐑩𐑛	ɪntəRnetƏd	89	wiktionary	new						
internetted	VVI	RRP	𐑦𐑯𐑑𐑼𐑯𐑧𐑑𐑩𐑛	ɪntəRnetƏd	89	wiktionary	new						
internetting	NN1	RRP	𐑦𐑯𐑑𐑼𐑯𐑧𐑑𐑦𐑙	ɪntəRnetɪŋ	89	wiktionary	new						
internetting	VVI	RRP	𐑦𐑯𐑑𐑼𐑯𐑧𐑑𐑦𐑙	ɪntəRnetɪŋ	89	wiktionary	new						
interoceanic	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑴𐑖𐑦𐑨𐑯𐑦𐑒	ˌɪntərˌoʊʃiˈænɪk	89	wiktionary	new						
interoceanic	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑴𐑖𐑰𐑨𐑯𐑦𐑒	ɪntərəʊʃiːænɪk	89	wiktionary	new						
interoperability	NN1	RSSB	𐑦𐑯𐑑𐑼𐑪𐑐𐑼𐑼𐑚𐑦𐑤𐑩𐑑𐑦	ɪntərɒpərəRbɪləti	89	wordnet	supplement						
interoperability	NN1	RSSB	𐑦𐑯𐑑𐑼𐑪𐑐𐑼𐑼𐑚𐑦𐑤𐑩𐑑𐑦	ɪntərɒpərəRbɪləti	89	wiktionary	supplement						
interpellate	VVI	RSSB	𐑦𐑯𐑑𐑼𐑐𐑧𐑤𐑱𐑑	ɪntərpeleɪt	89	wordnet	supplement						
interpenetrate	VVI	GenAm	𐑦𐑯𐑑𐑼𐑐𐑧𐑯𐑩𐑑𐑮𐑱𐑑	ɪntəRˈpenətreɪt	89	wiktionary	new						
interpenetrate	VVI	RSSB	𐑦𐑯𐑑𐑼𐑐𐑧𐑯𐑦𐑑𐑮𐑱𐑑	ɪntəRpenɪtreɪt	89	wiktionary	new						
interpolation	NN1	RSSB	𐑦𐑯𐑑𐑻𐑐𐑼𐑤𐑱𐑖𐑩𐑯	ɪntɜːRpəRleɪʃən	89	wordnet	supplement						
interpolation	NN1	RSSB	𐑦𐑯𐑑𐑻𐑐𐑼𐑤𐑱𐑖𐑩𐑯	ɪntɜːRpəRleɪʃən	89	wiktionary	supplement						
interpret	VVI	GenAm	𐑦𐑯𐑑𐑻𐑐𐑮𐑦𐑑	ɪnˈtɜːRprɪt	89	wiktionary	supplement						
interpretable	AJ0	RRP	𐑦𐑯𐑑𐑻𐑐𐑮𐑦𐑑𐑩𐑚𐑩𐑤	ɪntɜːRprɪtəbəl	89	wiktionary	new						
interpretation	NN1	GenAm	𐑦𐑯𐑑𐑼𐑐𐑮𐑩𐑑𐑱𐑖𐑩𐑯	ɪntəRprəˈteɪʃən	89	wordnet	supplement						
interpretation	NN1	RSSB	𐑦𐑯𐑑𐑼𐑐𐑮𐑼𐑑𐑱𐑖𐑩𐑯	ɪntəRprəRteɪʃən	89	wordnet	supplement						
interpreted	AJ0	RRP	𐑦𐑯𐑑𐑻𐑐𐑮𐑦𐑑𐑩𐑛	ɪntɜːRprɪtƏd	89	wiktionary	supplement						
interpreted	VVI	RRP	𐑦𐑯𐑑𐑻𐑐𐑮𐑦𐑑𐑩𐑛	ɪntɜːRprɪtƏd	89	wiktionary	supplement						
interpreter	NN1	RRP	𐑦𐑯𐑑𐑻𐑐𐑮𐑦𐑑𐑼	ɪntɜːRprɪtəR	89	wiktionary+wordnet	supplement						
interpreters	NN1	RSSB	𐑦𐑯𐑑𐑩𐑐𐑮𐑦𐑑𐑼𐑟	ɪntəːprɪtəRz	30	wiktionary	supplement						"r_gap:spelling=3,ipa=2; shave_says:𐑦𐑯𐑑𐑻𐑐𐑮𐑩𐑑𐑼𐑟"
interracial	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑱𐑖𐑩𐑤	ɪntəreɪʃəl	30	wordnet	supplement						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑱𐑖𐑩𐑤"
interrecognition	NN1	GenAm	𐑦𐑯𐑑𐑼𐑮𐑧𐑒𐑩𐑜𐑯𐑦𐑖𐑩𐑯	ɪntəRˌrekəɡˈnɪʃən	89	wiktionary	new						
interrecognition	NN1	RRP	𐑦𐑯𐑑𐑼𐑧𐑒𐑩𐑜𐑯𐑦𐑖𐑩𐑯	ɪntərekəɡnɪʃən	30	wiktionary	new						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑧𐑒𐑩𐑜𐑯𐑦𐑖𐑩𐑯"
interregnum	NN1	GenAm	𐑦𐑯𐑑𐑼𐑮𐑧𐑜𐑯𐑩	ˌɪntərˈreɡnə	89	wiktionary	supplement						
interregnum	NN1	RSSB	𐑦𐑯𐑑𐑼𐑧𐑜𐑯𐑩𐑥	ɪntəreɡnəm	30	wiktionary	supplement						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑧𐑜𐑯𐑩𐑥"
interregnum	NN1	RSSB	𐑦𐑯𐑑𐑼𐑧𐑜𐑯𐑩	ɪntəreɡnə	30	wiktionary	supplement						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑧𐑜𐑯𐑩𐑥"
interrelated	AJ0	RRP	𐑦𐑯𐑑𐑼𐑦𐑤𐑱𐑑𐑩𐑛	ɪntərɪleɪtƏd	30	wiktionary	supplement						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑦𐑤𐑱𐑑𐑩𐑛"
interrelation	NN1	GenAm	𐑦𐑯𐑑𐑼𐑮𐑩𐑤𐑱𐑖𐑩𐑯	ˌɪntəRrəˈleɪʃən	89	wiktionary	supplement						
interrelationship	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑦𐑤𐑱𐑖𐑩𐑯𐑖𐑦𐑐	ɪntərɪleɪʃənʃɪp	30	wiktionary	supplement						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑦𐑤𐑱𐑖𐑩𐑯𐑖𐑦𐑐"
interrelationship	NN1	RSSB	𐑦𐑯𐑑𐑼𐑦𐑤𐑱𐑖𐑩𐑯𐑖𐑦𐑐	ɪntərɪleɪʃənʃɪp	30	wiktionary	supplement						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑦𐑤𐑱𐑖𐑩𐑯𐑖𐑦𐑐"
interrobang	NN1	GenAm	𐑦𐑯𐑑𐑧𐑮𐑩𐑚𐑨𐑙	ɪnˈterəˌbæŋ	30	wiktionary	new						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑴𐑚𐑨𐑙"
interrobang	NN1	RSSB	𐑦𐑯𐑑𐑧𐑮𐑴𐑚𐑨𐑙	ɪnterəʊbæŋ	30	wiktionary	new						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑴𐑚𐑨𐑙"
interrobang	VVI	GenAm	𐑦𐑯𐑑𐑧𐑮𐑩𐑚𐑨𐑙	ɪnˈterəˌbæŋ	30	wiktionary	new						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑴𐑚𐑨𐑙"
interrobang	VVI	RSSB	𐑦𐑯𐑑𐑧𐑮𐑴𐑚𐑨𐑙	ɪnterəʊbæŋ	30	wiktionary	new						"r_gap:spelling=2,ipa=1; shave_says:𐑦𐑯𐑑𐑼𐑮𐑴𐑚𐑨𐑙"
interrogate	VVI	RSSB	𐑦𐑯𐑑𐑧𐑮𐑼𐑜𐑱𐑑	ɪnterəRɡeɪt	89	wiktionary	supplement						
interrogation	NN1	RSSB	𐑦𐑯𐑑𐑧𐑮𐑼𐑜𐑱𐑖𐑩𐑯	ɪnterəRɡeɪʃən	89	wordnet	supplement						
interrogatory	AJ0	CotCaught	𐑦𐑯𐑑𐑼𐑷𐑜𐑩𐑑𐑹𐑦	ˌɪntəˈrɒɡəˌtɔːRi	30	wordnet	supplement						cot-caught variant of GenAm 𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑹𐑦
interrogatory	AJ0	CotCaught	𐑦𐑯𐑑𐑼𐑷𐑜𐑩𐑑𐑹𐑦	ˌɪntəˈrɒɡəˌtɔːRi	30	wiktionary	supplement						cot-caught variant of GenAm 𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑹𐑦
interrogatory	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑹𐑦	ˌɪntəˈrɒɡəˌtɔːRi	30	wordnet	supplement						"r_gap:spelling=3,ipa=2; shave_says:𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑼𐑦"
interrogatory	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑹𐑦	ˌɪntəˈrɒɡəˌtɔːRi	30	wiktionary	supplement						"r_gap:spelling=3,ipa=2; shave_says:𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑼𐑦"
interrogatory	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑪𐑜𐑼𐑑𐑮𐑦	ɪntərɒɡəRtri	89	wiktionary	supplement						
interrogatory	NN1	CotCaught	𐑦𐑯𐑑𐑼𐑷𐑜𐑩𐑑𐑹𐑦	ˌɪntəˈrɒɡəˌtɔːRi	30	wordnet	supplement						cot-caught variant of GenAm 𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑹𐑦
interrogatory	NN1	CotCaught	𐑦𐑯𐑑𐑼𐑷𐑜𐑩𐑑𐑹𐑦	ˌɪntəˈrɒɡəˌtɔːRi	30	wiktionary	supplement						cot-caught variant of GenAm 𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑹𐑦
interrogatory	NN1	GenAm	𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑹𐑦	ˌɪntəˈrɒɡəˌtɔːRi	30	wordnet	supplement						"r_gap:spelling=3,ipa=2; shave_says:𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑼𐑦"
interrogatory	NN1	GenAm	𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑹𐑦	ˌɪntəˈrɒɡəˌtɔːRi	30	wiktionary	supplement						"r_gap:spelling=3,ipa=2; shave_says:𐑦𐑯𐑑𐑼𐑪𐑜𐑩𐑑𐑼𐑦"
interrogatory	NN1	RSSB	𐑦𐑯𐑑𐑼𐑪𐑜𐑼𐑑𐑮𐑦	ɪntərɒɡəRtri	89	wiktionary	supplement						
intersectional	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑕𐑧𐑒𐑖𐑩𐑯𐑩𐑤	ˌɪntərˈsekʃənəl	89	wiktionary	new						
intersectionality	NN1	GenAm	𐑦𐑯𐑑𐑼𐑕𐑧𐑒𐑖𐑩𐑯𐑨𐑤𐑩𐑑𐑦	ɪntəRˌsekʃəˈnæləti	89	wiktionary	new						
intersectionality	NN1	RSSB	𐑦𐑯𐑑𐑼𐑕𐑧𐑒𐑖𐑩𐑯𐑨𐑤𐑦𐑑𐑦	ɪntəRsekʃənælɪti	89	wiktionary	new						
intersexed	AJ0	RRP	𐑦𐑯𐑑𐑼𐑕𐑧𐑒𐑕𐑩𐑛	ɪntəRseksəd	89	wiktionary	new						
intersexuality	NN1	GenAm	𐑦𐑯𐑑𐑼𐑕𐑧𐑒𐑖𐑫𐑨𐑤𐑩𐑑𐑦	ˌɪntərsekʃuˈæləti	89	wiktionary	new						
intersexuality	NN1	RSSB	𐑦𐑯𐑑𐑼𐑕𐑧𐑒𐑖𐑵𐑨𐑤𐑦𐑑𐑦	ɪntəRsekʃuːælɪti	89	wiktionary	new						
intershell	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑖𐑧𐑤	ˈɪntəRˌʃel	89	wiktionary	new						
intershell	NN1	GenAm	𐑦𐑯𐑑𐑼𐑖𐑧𐑤	ˈɪntəRˌʃel	89	wiktionary	new						
interspecial	AJ0	RRP	𐑦𐑯𐑑𐑼𐑕𐑐𐑰𐑖𐑦𐑩𐑤	ɪntəRspiːʃiəl	89	wiktionary	new						
interspecific	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑕𐑐𐑩𐑕𐑦𐑓𐑦𐑒	ˌɪntəRspəˈsɪfɪk	89	wordnet	new						
interspecific	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑕𐑐𐑩𐑕𐑦𐑓𐑦𐑒	ˌɪntəRspəˈsɪfɪk	89	wiktionary	new						
interspecific	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑕𐑐𐑼𐑕𐑦𐑓𐑦𐑒	ɪntəRspəRsɪfɪk	89	wordnet	new						
interspecific	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑕𐑐𐑼𐑕𐑦𐑓𐑦𐑒	ɪntəRspəRsɪfɪk	89	wiktionary	new						
interstate	AJ0	GenAm	𐑦𐑯𐑼𐑕𐑑𐑱𐑑	ˈɪnəRˌsteɪt	89	wiktionary	supplement						
interstate	AJ0	GenAm	𐑦𐑑𐑼𐑕𐑑𐑱𐑑	ˈɪtəRˌsteɪt	89	wiktionary	supplement						
interstate	AV0	GenAm	𐑦𐑯𐑼𐑕𐑑𐑱𐑑	ˈɪnəRˌsteɪt	89	wiktionary	supplement						
interstate	AV0	GenAm	𐑦𐑑𐑼𐑕𐑑𐑱𐑑	ˈɪtəRˌsteɪt	89	wiktionary	supplement						
interstate	NN1	GenAm	𐑦𐑯𐑼𐑕𐑑𐑱𐑑	ˈɪnəRˌsteɪt	89	wiktionary	supplement						
interstate	NN1	GenAm	𐑦𐑑𐑼𐑕𐑑𐑱𐑑	ˈɪtəRˌsteɪt	89	wiktionary	supplement						
interstice	NN1	GenAm	𐑦𐑯𐑑𐑼𐑕𐑑𐑦𐑕	ɪnˈtəRstɪs	89	wordnet	supplement						
interstice	NN1	GenAm	𐑦𐑯𐑑𐑼𐑕𐑑𐑩𐑕	ɪnˈtəRstəs	89	wiktionary	supplement						
interstitial	AJ0	RRP	𐑦𐑯𐑑𐑼𐑕𐑑𐑦𐑖𐑩𐑤	ɪntəRstɪʃəl	89	wiktionary+wordnet	new						
interstitial	NN1	RRP	𐑦𐑯𐑑𐑼𐑕𐑑𐑦𐑖𐑩𐑤	ɪntəRstɪʃəl	89	wiktionary	new						
intertragic	AJ0	GenAm	𐑦𐑯𐑑𐑼𐑑𐑮𐑨𐑡𐑦𐑒	ˌɪntəRˈtrædʒɪk	89	wiktionary	new						
intertrons	NP0	CotCaught	𐑦𐑯𐑑𐑼𐑑𐑮𐑷𐑯𐑟	ˈɪntəRˌtrɒnz	89	wiktionary	new						cot-caught variant of GenAm 𐑦𐑯𐑑𐑼𐑑𐑮𐑪𐑯𐑟
intertrons	NP0	RRP	𐑦𐑯𐑑𐑼𐑑𐑮𐑪𐑯𐑟	ɪntəRtrɒnz	89	wiktionary	new						
intertwingle	VVI	RRP	𐑦𐑯𐑑𐑼𐑑𐑢𐑦𐑙𐑜𐑩𐑤	ɪntəRtwɪŋɡəl	89	wiktionary	new						
intervacua	NN1	RSSB	𐑦𐑯𐑑𐑼𐑝𐑨𐑒𐑿𐑩	ɪntəRvækjuːə	89	wiktionary	new						
intervacuum	AJ0	RSSB	𐑦𐑯𐑑𐑼𐑝𐑨𐑒𐑿𐑩𐑥	ɪntəRvækjuːəm	89	wiktionary	new						
intervacuum	NN1	RSSB	𐑦𐑯𐑑𐑼𐑝𐑨𐑒𐑿𐑩𐑥	ɪntəRvækjuːəm	89	wiktionary	new						
interval	NN1	RSSB	𐑦𐑯𐑑𐑼𐑝𐑼𐑤	ɪntəRvəRl	89	wordnet	supplement						
interval	NN1	RSSB	𐑦𐑯𐑑𐑼𐑝𐑼𐑤	ɪntəRvəRl	89	wiktionary	supplement						
intervallic	AJ0	RRP	𐑦𐑯𐑑𐑼𐑝𐑨𐑤𐑦𐑒	ɪntəRvælɪk	89	wiktionary	new						
intervals	NN1	RSSB	𐑦𐑯𐑑𐑼𐑝𐑼𐑤𐑟	ɪntəRvəRlz	89	wiktionary	supplement						
